OBJECTID,greenland,water,impervious,class,lat,lon,area,green_area,blockId,name,slope,id,Shape_Length,Shape_Area,greenland_5m
178,0.095238095,0.014880952,0.889880952,business_zone,22.92714574,113.3591852,283068.5107,1.005075361,178,panyu,9.966831207,9,2286.572276,283068.5107,0.035268141
179,0.271523179,0,0.728476821,other,22.92993972,113.3530815,126840.7029,0.759922751,179,panyu,9.390197784,9,1518.575955,126840.7029,0.059508511
180,0.027586207,0.006896552,0.965517241,business_zone,22.93051894,113.3568875,122588.7817,0.18061757,180,panyu,11.1185675,9,1492.953324,122588.7817,0.014633311
181,0.529680365,0.082191781,0.388127854,green_zone,22.93131628,113.4086684,371191.4543,2.140026231,181,panyu,6.068211555,11,3670.749561,371191.4543,0.057267714
182,0.007246377,0,0.992753623,industrial_zone,22.92960503,113.3653768,237255.4367,0.073092729,182,panyu,16.46594048,10,2223.585454,237255.4367,0.003059947
183,0.034482759,0,0.965517241,industrial_zone,22.92346871,113.3757717,49791.61081,0.05456785,183,panyu,4.191455603,10,1155.186567,49791.61081,0.010884408
184,0.19379845,0,0.80620155,business_zone,22.92531228,113.3748414,108926.1489,0.450537137,184,panyu,5.798544407,10,1736.818332,108926.1489,0.041074641
185,0.081632653,0,0.918367347,industrial_zone,22.92873996,113.3710255,205228.8377,0.477015632,185,panyu,5.473642826,10,2039.230662,205228.8377,0.023086743
186,0.089376054,0,0.910623946,industrial_zone,22.92915171,113.3975277,499623.4978,0.989470164,186,panyu,8.980650902,10,3305.414147,499623.4978,0.019671107
187,0.478054567,0.117437722,0.404507711,other,22.9267016,113.2924875,713152.098,3.573791453,187,panyu,6.730974197,8,3725.633744,713152.098,0.049775501
188,0.128571429,0.171428571,0.7,business_zone,22.9293638,113.3742931,57487.2322,0.198337019,188,panyu,5.154437065,10,2489.158005,57487.2322,0.034263253
189,0.279376499,0.31294964,0.407673861,other,22.92237135,113.5392653,702579.2862,3.439486081,189,panyu,1.851861119,14,5007.123612,702579.2862,0.048625483
190,0.196546657,0.55620867,0.247244673,other,22.92335942,113.5322957,2289866.998,11.45995323,190,panyu,4.80407095,14,6464.16073,2289866.998,0.049708914
191,0.051428571,0,0.948571429,industrial_zone,22.93065161,113.3796142,147595.6319,0.301431997,191,panyu,3.132411003,10,1558.178704,147595.6319,0.020284828
192,0.244969379,0.001749781,0.75328084,other,22.92912638,113.3998358,958588.5929,3.697827599,192,panyu,6.924246788,10,10624.49872,958588.5929,0.038315851
193,0.457731959,0.037113402,0.505154639,university_zone,22.92930995,113.4172907,409879.3966,2.983210259,193,panyu,0.962981462,11,3037.398001,409879.3966,0.072281662
194,0.021314387,0,0.978685613,industrial_zone,22.93206214,113.375202,473336.7878,0.363651428,194,panyu,9.583575249,10,2957.512356,473336.7878,0.007630911
195,0.101694915,0.014124294,0.884180791,business_zone,22.92835083,113.2965483,301473.6318,0.894127444,195,panyu,6.510798931,8,3296.674165,301473.6318,0.029457909
196,0.339726027,0.219178082,0.44109589,other,22.93014685,113.5107565,311195.3497,2.178686848,196,panyu,4.717202187,13,2407.907619,311195.3497,0.069527891
197,0.178343949,0,0.821656051,business_zone,22.93283402,113.3637472,132832.8125,0.393955713,197,panyu,7.067208767,18,2712.978115,132832.8125,0.029456267
198,0.097142857,0.022857143,0.88,business_zone,22.93139147,113.3462314,445201.3369,0.926143268,198,panyu,9.361754417,9,4114.402105,445201.3369,0.020662391
199,0.345523329,0,0.654476671,university_zone,22.91001159,113.2941276,671120.3182,2.240100849,199,panyu,15.80506897,8,6118.626795,671120.3182,0.033151805
200,0.261261261,0.004504505,0.734234234,other,22.92272792,113.2979622,186457.7939,0.995510885,200,panyu,6.911098003,8,1808.966503,186457.7939,0.053029572
201,0,0,1,industrial_zone,22.93323321,113.3678147,43134.66243,0.011376692,201,panyu,1.925419092,19,838.2039308,43134.66243,0.002619865
202,0.294520548,0.068493151,0.636986301,other,22.9324186,113.3599913,122705.8603,0.833619552,202,panyu,8.994849235,9,1398.171286,122705.8603,0.067484963
203,0.188888889,0.044444444,0.766666667,business_zone,22.93520229,113.3507101,81531.82932,0.356100526,203,panyu,8.058980972,18,2753.432622,81531.82932,0.043385997
204,0.015503876,0,0.984496124,industrial_zone,22.9330363,113.3703862,106031.1756,0.05919907,204,panyu,10.00662607,10,1339.124862,106031.1756,0.0055456
205,0,0.021276596,0.978723404,business_zone,22.93291434,113.3557844,81128.65666,0.027283925,205,panyu,5.028253078,18,1511.791502,81128.65666,0.003339742
206,0,0,1,industrial_zone,22.93503327,113.3651559,93415.26688,0.082153811,206,panyu,8.380102038,19,1244.702708,93415.26688,0.008735307
207,0.114173228,0,0.885826772,industrial_zone,22.9346452,113.3594871,214668.1775,0.693776852,207,panyu,7.479063034,18,2400.916235,214668.1775,0.032099835
208,0.157248157,0,0.842751843,business_zone,22.93404514,113.3924896,340098.8137,1.20109677,208,panyu,9.376081467,19,2828.777735,340098.8137,0.035075237
209,0.154166667,0.001388889,0.844444444,business_zone,22.93182653,113.3849255,610307.2161,1.71284655,209,panyu,22.2178936,10,4038.246965,610307.2161,0.027876271
210,0.040229885,0,0.959770115,industrial_zone,22.93410215,113.3792511,149473.0046,0.231057593,210,panyu,9.818190575,19,1555.506148,149473.0046,0.015353019
211,0.114942529,0,0.885057471,industrial_zone,22.93350336,113.4015528,513113.6431,1.546827391,211,panyu,8.890224457,19,3356.868108,513113.6431,0.029941147
212,0.498920086,0.210583153,0.29049676,other,22.92958924,113.4258432,778059.602,4.361803559,212,panyu,4.558608532,11,5522.412037,778059.602,0.055681365
213,0.415274463,0.22513922,0.359586317,other,22.92568604,113.4306838,1058020.142,5.391041805,213,panyu,10.38618279,11,5804.562664,1058020.142,0.050610335
214,0.017094017,0,0.982905983,industrial_zone,22.93609732,113.3699086,97595.35074,0.069065581,214,panyu,5.961850643,19,1294.496089,97595.35074,0.007028472
215,0.737766625,0.001254705,0.26097867,green_zone,22.92831368,113.4224396,676930.0483,2.544955922,215,panyu,4.487431049,11,4707.519407,676930.0483,0.037342946
216,0.57267951,0.001751313,0.425569177,green_zone,22.93006265,113.4173164,481349.5654,2.132978723,216,panyu,5.758960247,11,5844.613629,481349.5654,0.044018741
217,0.581005587,0.070391061,0.348603352,green_zone,22.92931447,113.4132049,748036.7203,2.767254469,217,panyu,2.805569172,11,5121.735081,748036.7203,0.036743877
218,0.053672316,0,0.946327684,industrial_zone,22.93724637,113.3739392,297376.1543,0.615348152,218,panyu,7.150289059,19,2197.444142,297376.1543,0.020553934
219,0.188552189,0.043771044,0.767676768,business_zone,22.93400116,113.3222791,243450.5652,0.481244137,219,panyu,16.23477364,17,2687.560891,243450.5652,0.019632567
220,0.465811966,0.041310541,0.492877493,other,22.92993298,113.3271436,1179754.706,5.500580219,220,panyu,15.16474819,9,6347.202178,1179754.706,0.046310384
221,0.607214429,0.142284569,0.250501002,green_zone,22.93214199,113.4333894,421914.7966,2.272418708,221,panyu,10.37335682,11,6371.042133,421914.7966,0.053497065
222,0.333333333,0.060606061,0.606060606,university_zone,22.92953946,113.5264626,334320.708,1.166161264,222,panyu,1.55252707,13,3496.639516,334320.708,0.034648312
223,0.222634508,0.352504638,0.424860853,other,22.93040628,113.5233667,456419.8477,2.302219601,223,panyu,1.361733198,13,3445.315013,456419.8477,0.050099138
224,0.2,0.4,0.4,other,22.93419878,113.5303452,224882.9545,0.73767276,224,panyu,1.522392392,23,1931.162389,224882.9545,0.032581242
225,0.15212528,0.008948546,0.838926174,business_zone,22.93525107,113.3525803,375831.016,1.311037899,225,panyu,9.713139534,18,3388.925462,375831.016,0.034648829
226,0,0,1,industrial_zone,22.93555414,113.3676819,78049.43677,0,226,panyu,5.169095546,19,1138.218864,78049.43677,0
227,0.388305847,0.032983508,0.578710645,university_zone,22.93171775,113.3332538,561306.3682,2.202950412,227,panyu,9.877035141,9,3208.835263,561306.3682,0.038982441
228,0.226966292,0.008988764,0.764044944,other,22.93325845,113.3372956,380226.2477,1.072026689,228,panyu,11.59108829,18,2937.706022,380226.2477,0.028004103
229,0.451957295,0.071174377,0.476868327,other,22.91854403,113.482276,235017.0495,1.403662294,229,panyu,1.722276926,12,2137.030354,235017.0495,0.059323368
230,0.468231047,0.1,0.431768953,other,22.92711572,113.4762791,2333388.5,13.06124779,230,panyu,2.130867958,12,6221.128558,2333388.5,0.055598055
231,0.527617952,0.142117376,0.330264672,green_zone,22.91906935,113.4914162,2926498.146,13.42872501,231,panyu,3.012114763,13,9534.436943,2926498.146,0.045577295
232,0.411439114,0.127306273,0.461254613,other,22.93028304,113.4914943,1820979.736,10.53542082,232,panyu,5.573153973,13,7133.193595,1820979.736,0.057465161
233,0.621151272,0.09772423,0.281124498,green_zone,22.93100988,113.4821576,626397.8373,4.101448467,233,panyu,1.639605045,21,5304.47324,626397.8373,0.065032733
234,0.17828201,0.435980551,0.385737439,other,22.92087454,113.5452765,519089.7396,2.59116744,234,panyu,11.09062958,14,2868.089606,519089.7396,0.049580138
235,0.256929638,0.438166311,0.304904051,other,22.92824545,113.543285,785951.5749,4.441037688,235,panyu,9.953417778,14,3695.77408,785951.5749,0.056124078
236,0.140127389,0.611464968,0.248407643,other,22.93478285,113.539393,263600.3572,1.170792484,236,panyu,5.758960247,23,2501.204983,263600.3572,0.04411324
237,0.004694836,0,0.995305164,industrial_zone,22.93695032,113.389356,179467.6958,0.038861974,237,panyu,6.510798931,19,1961.648234,179467.6958,0.002150873
238,0.551369863,0,0.448630137,green_zone,22.93753237,113.3837457,238418.5756,1.476452987,238,panyu,6.098249912,19,2002.698416,238418.5756,0.061521487
239,0.72299169,0.000692521,0.276315789,green_zone,22.93151688,113.4423472,1216570.164,2.078410873,239,panyu,5.830012798,11,4839.84862,1216570.164,0.016968057
240,0.822410148,0.042283298,0.135306554,green_zone,22.93589676,113.4386031,396429.5652,1.229186124,240,panyu,3.233973742,20,3189.983625,396429.5652,0.0307976
241,0.086597938,0,0.913402062,industrial_zone,22.93767979,113.3588889,407140.6995,0.806234948,241,panyu,5.861308098,18,2758.84462,407140.6995,0.019673114
242,0.086419753,0,0.913580247,industrial_zone,22.93857386,113.3549557,132454.1358,0.282907118,242,panyu,6.068211555,18,2008.595685,132454.1358,0.02121203
243,0.060606061,0,0.939393939,industrial_zone,22.93727887,113.4107137,134494.7979,0.198538376,243,panyu,2.195067883,20,3338.405539,134494.7979,0.014667817
244,0.557971014,0.062801932,0.379227053,green_zone,22.92888453,113.318585,1741678.904,7.096337453,244,panyu,10.6433363,8,6594.327928,1741678.904,0.040470918
245,0.294202899,0.001449275,0.704347826,other,22.93460461,113.3416559,572990.8908,2.41216073,245,panyu,5.312178135,18,3762.02787,572990.8908,0.041814723
246,0.440677966,0.211864407,0.347457627,other,22.93547613,113.5346311,396531.8145,2.649359723,246,panyu,4.982397079,23,2539.00257,396531.8145,0.066363033
247,0.317073171,0,0.682926829,university_zone,22.93625621,113.3472048,445011.0212,1.260799233,247,panyu,9.139056206,18,2849.852544,445011.0212,0.028141004
248,0.035242291,0,0.964757709,industrial_zone,22.93823888,113.3641762,188063.1774,0.173167347,248,panyu,5.831037074,18,1866.99641,188063.1774,0.009146698
249,0,0,1,industrial_zone,22.93869074,113.3680934,166718.6418,0,249,panyu,5.406259537,19,1629.757958,166718.6418,0
250,0.072463768,0,0.927536232,industrial_zone,22.93808937,113.3791036,287165.6465,0.487385538,250,panyu,6.187462807,19,3077.332909,287165.6465,0.016863953
251,0.240437158,0,0.759562842,other,22.93850386,113.407678,154996.4826,0.801704407,251,panyu,13.35236454,20,1862.717613,154996.4826,0.051375851
252,0.495819936,0.032154341,0.472025723,other,22.9246763,113.4655453,1312269.258,6.493070744,252,panyu,3.042638063,12,5217.92098,1312269.258,0.04914666
253,0.438888889,0.001388889,0.559722222,university_zone,22.93578691,113.459539,607001.4424,3.268835702,253,panyu,5.05556345,21,3969.094086,607001.4424,0.053490437
254,0.551102827,0.084187636,0.364709537,green_zone,22.92992581,113.4550917,2702166.127,17.09644968,254,panyu,7.569406986,12,8887.812643,2702166.127,0.062843245
255,0.417754569,0.028720627,0.553524804,university_zone,22.9380601,113.4828451,323528.6933,1.995048918,255,panyu,0.962981462,21,2276.924823,323528.6933,0.061249532
256,0.287830688,0.177777778,0.534391534,other,22.92922104,113.4998172,793115.29,3.54026545,256,panyu,19.67487335,13,5634.609048,793115.29,0.044336851
257,0.174638487,0.522803115,0.302558398,other,22.93693818,113.4983378,759563.4602,3.778269872,257,panyu,8.172610283,22,3807.476837,759563.4602,0.049407357
258,0.219512195,0.003484321,0.777003484,other,22.93859344,113.3257895,242268.6181,0.802811873,258,panyu,6.811639309,18,2495.812489,242268.6181,0.032913148
259,0.215425532,0.010638298,0.77393617,other,22.93821754,113.4882891,316903.7136,0.985443016,259,panyu,1.218017101,22,3266.989302,316903.7136,0.03088652
260,0.24738676,0.229965157,0.522648084,other,22.93546176,113.5242016,241349.7234,1.457424714,260,panyu,1.775249004,22,2310.801807,241349.7234,0.059976798
261,0.414893617,0.238297872,0.346808511,other,22.93862626,113.5274659,392616.0139,2.877396956,261,panyu,1.722276926,23,2761.314306,392616.0139,0.072793217
262,0.121827411,0,0.878172589,industrial_zone,22.94253506,113.3553539,164118.5863,0.604273496,262,panyu,16.12154579,18,1714.309232,164118.5863,0.036570579
263,0.853242321,0.119453925,0.027303754,green_zone,22.93984369,113.3159492,249179.5582,0.78076324,263,panyu,7.923089057,17,2080.463834,249179.5582,0.031125828
264,0.207232267,0.002781641,0.789986092,other,22.93847667,113.3998516,601192.6134,1.986189193,264,panyu,20.43395615,19,3714.70832,601192.6134,0.032814644
265,0.075949367,0,0.924050633,industrial_zone,22.94255578,113.3524982,132952.5274,0.373618618,265,panyu,4.499523669,18,1506.70757,132952.5274,0.0279096
266,0.308900524,0,0.691099476,university_zone,22.94137961,113.4917274,481351.1992,1.740130475,266,panyu,0.30454728,22,3114.186206,481351.1992,0.035907642
267,0.3832021,0.286089239,0.330708661,other,22.94175444,113.4987192,315908.8372,2.226811262,267,panyu,8.65975666,22,3015.581574,315908.8372,0.070013168
268,0.296903461,0,0.703096539,other,22.94056929,113.3357588,460064.1239,1.173611487,268,panyu,5.163329601,18,2726.286013,460064.1239,0.025337559
269,0.073608618,0.003590664,0.922800718,business_zone,22.93973127,113.3307493,466051.3426,0.856775651,269,panyu,6.253511429,18,2852.835255,466051.3426,0.018259726
270,0.669856459,0.028708134,0.301435407,green_zone,22.94170044,113.4491122,352444.2648,1.680830727,270,panyu,4.72693491,21,2738.770102,352444.2648,0.047378369
271,0.224,0.024,0.752,other,22.94323386,113.4867409,209720.9882,0.828283581,271,panyu,0.962981462,22,2019.211716,209720.9882,0.039226438
272,0.183150183,0,0.816849817,business_zone,22.94243343,113.3591215,230272.86,1.195458763,272,panyu,16.12929726,18,1881.86181,230272.86,0.051565777
273,0.270509978,0.055432373,0.67405765,other,22.94179432,113.4067283,381311.4297,1.32553563,273,panyu,5.758960247,20,2500.199837,381311.4297,0.034528518
274,0.199023199,0.003663004,0.797313797,business_zone,22.94294331,113.3700461,688338.0213,2.229831623,274,panyu,9.657841682,19,3918.76625,688338.0213,0.032176053
275,0.079896907,0,0.920103093,industrial_zone,22.94168995,113.4409283,328077.7703,0.505507702,275,panyu,3.468163967,20,2462.914374,328077.7703,0.015304847
276,0.353728489,0.011472275,0.634799235,university_zone,22.9433814,113.4758773,438040.1327,3.330249703,276,panyu,1.291877866,21,2912.865738,438040.1327,0.0755121
277,0.092250923,0.313653137,0.594095941,other,22.94165839,113.4818063,227582.3666,0.722067564,277,panyu,0.962981462,21,2126.238324,227582.3666,0.03151447
278,0.520373514,0.15959253,0.320033956,green_zone,22.93788225,113.4644187,991440.4962,5.735765639,278,panyu,6.224245548,21,4339.812732,991440.4962,0.057461723
279,0.754045307,0.044498382,0.201456311,green_zone,22.93800575,113.4694165,1038134.189,3.69933778,279,panyu,0.962981462,21,6192.700623,1038134.189,0.035394957
280,0.583941606,0,0.416058394,green_zone,22.94224905,113.471814,116224.7441,0.527757692,280,panyu,0.962981462,21,2240.896232,116224.7441,0.045106442
281,0.167844523,0,0.832155477,business_zone,22.94337698,113.3762179,475050.2071,1.236132954,281,panyu,6.676635265,19,2911.411595,475050.2071,0.025844939
282,0.288288288,0,0.711711712,other,22.94143828,113.4745516,184130.0879,1.013733728,282,panyu,1.851861119,21,3143.13574,184130.0879,0.054687161
283,0.170172084,0,0.829827916,business_zone,22.94275046,113.3824919,442306.1744,1.096995005,283,panyu,6.143023014,19,2836.794575,442306.1744,0.02463581
284,0.132701422,0.028436019,0.838862559,business_zone,22.94537892,113.4785877,175538.6245,0.633671674,284,panyu,0.962981462,21,1876.117138,175538.6245,0.035855076
285,0.157407407,0.018518519,0.824074074,business_zone,22.94559241,113.3562606,88612.87526,0.45033578,285,panyu,14.97697258,18,1347.565121,88612.87526,0.050492736
286,0.094430993,0,0.905569007,industrial_zone,22.94309724,113.3635012,346362.1774,0.911242822,286,panyu,7.393700123,18,2385.443192,346362.1774,0.026132449
287,0.154639175,0,0.845360825,business_zone,22.94585377,113.3658422,80877.80297,0.398687612,287,panyu,5.798544407,19,1427.046493,80877.80297,0.048970506
288,0.530973451,0,0.469026549,green_zone,22.94404621,113.4447367,379330.9208,1.000947534,288,panyu,5.172206879,20,2967.860529,379330.9208,0.026211857
289,0.55268595,0.044421488,0.402892562,green_zone,22.94137451,113.4136501,815700.7216,3.724910167,289,panyu,5.861308098,20,3897.044865,815700.7216,0.045357084
290,0.188888889,0.072222222,0.738888889,business_zone,22.94568588,113.4833038,302260.515,1.558304761,290,panyu,1.291877866,21,2247.356774,302260.515,0.051204182
291,0.130841121,0,0.869158879,industrial_zone,22.94596623,113.3508922,90199.77241,0.351872021,291,panyu,4.477426469,18,1506.215077,90199.77241,0.038756681
292,0.114143921,0.004962779,0.8808933,business_zone,22.9453368,113.3473986,340141.7635,0.578600431,292,panyu,7.810770512,18,2891.695519,340141.7635,0.016895636
293,0.243478261,0,0.756521739,other,22.94582383,113.4031897,288930.981,0.632564208,293,panyu,6.924246788,19,2108.247503,288930.981,0.021745752
